path	baseline_line	disposition	destination	evidence
api/src/Modules/Branding/Wallow.Branding.Domain/Errors/BrandingErrors.cs	5	keep		Read catalog and module registration; concise ownership retained.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Extensions/BrandingInfrastructureExtensions.cs	60	rewrite		Read keyed bounded cache and registrations; preserve reason for separate cache without library-specific assumption.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Extensions/BrandingInfrastructureExtensions.cs	61	rewrite		Read keyed bounded cache and registrations; preserve reason for separate cache without library-specific assumption.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Extensions/BrandingInfrastructureExtensions.cs	65	remove		Read keyed bounded cache and registrations; preserve reason for separate cache without library-specific assumption.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Extensions/BrandingInfrastructureExtensions.cs	68	remove		Read keyed bounded cache and registrations; preserve reason for separate cache without library-specific assumption.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/ClientDeletedHandler.cs	9	rewrite		Read handler lookup/removal/save/invalidation; module owns its own cleanup.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/ClientRegisteredHandler.cs	11	rewrite		Read handler and cached branding service; row creation is asynchronous, not guaranteed at registration instant; preserve tenant, race and negative-cache reasons.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/ClientRegisteredHandler.cs	37	rewrite		Read handler and cached branding service; row creation is asynchronous, not guaranteed at registration instant; preserve tenant, race and negative-cache reasons.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/ClientRegisteredHandler.cs	38	rewrite		Read handler and cached branding service; row creation is asynchronous, not guaranteed at registration instant; preserve tenant, race and negative-cache reasons.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/ClientRegisteredHandler.cs	39	rewrite		Read handler and cached branding service; row creation is asynchronous, not guaranteed at registration instant; preserve tenant, race and negative-cache reasons.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/ClientRegisteredHandler.cs	54	rewrite		Read handler and cached branding service; row creation is asynchronous, not guaranteed at registration instant; preserve tenant, race and negative-cache reasons.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/ClientRegisteredHandler.cs	55	rewrite		Read handler and cached branding service; row creation is asynchronous, not guaranteed at registration instant; preserve tenant, race and negative-cache reasons.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/ClientRegisteredHandler.cs	56	rewrite		Read handler and cached branding service; row creation is asynchronous, not guaranteed at registration instant; preserve tenant, race and negative-cache reasons.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/ClientRegisteredHandler.cs	60	rewrite		Read handler and cached branding service; row creation is asynchronous, not guaranteed at registration instant; preserve tenant, race and negative-cache reasons.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/ClientRegisteredHandler.cs	61	rewrite		Read handler and cached branding service; row creation is asynchronous, not guaranteed at registration instant; preserve tenant, race and negative-cache reasons.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/OrganizationDeletedHandler.cs	10	rewrite		Read ordered row/save/storage/cache operations; retained failure tradeoff without claiming caches disappear at row commit.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/OrganizationDeletedHandler.cs	26	rewrite		Read ordered row/save/storage/cache operations; retained failure tradeoff without claiming caches disappear at row commit.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/OrganizationDeletedHandler.cs	27	rewrite		Read ordered row/save/storage/cache operations; retained failure tradeoff without claiming caches disappear at row commit.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/OrganizationDeletedHandler.cs	28	rewrite		Read ordered row/save/storage/cache operations; retained failure tradeoff without claiming caches disappear at row commit.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/OrganizationDeletedHandler.cs	37	rewrite		Read ordered row/save/storage/cache operations; retained failure tradeoff without claiming caches disappear at row commit.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/OrganizationDeletedHandler.cs	38	rewrite		Read ordered row/save/storage/cache operations; retained failure tradeoff without claiming caches disappear at row commit.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/OrganizationDeletedHandler.cs	39	rewrite		Read ordered row/save/storage/cache operations; retained failure tradeoff without claiming caches disappear at row commit.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/OrganizationDeletedHandler.cs	40	rewrite		Read ordered row/save/storage/cache operations; retained failure tradeoff without claiming caches disappear at row commit.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/OrganizationDeletedHandler.cs	56	rewrite		Read ordered row/save/storage/cache operations; retained failure tradeoff without claiming caches disappear at row commit.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Handlers/OrganizationDeletedHandler.cs	57	rewrite		Read ordered row/save/storage/cache operations; retained failure tradeoff without claiming caches disappear at row commit.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Migrations/20260329204632_InitialCreate.Designer.cs	1	protected		EF-generated marker or inheritdoc; file unchanged.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Migrations/20260329204632_InitialCreate.Designer.cs	18	protected		EF-generated marker or inheritdoc; file unchanged.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Migrations/20260329204632_InitialCreate.cs	8	protected		Inspected all inherited documentation markers on Migration class and Up/Down overrides; retained EF-generated migration scaffolding unchanged.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Migrations/20260329204632_InitialCreate.cs	11	protected		Inspected all inherited documentation markers on Migration class and Up/Down overrides; retained EF-generated migration scaffolding unchanged.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Migrations/20260329204632_InitialCreate.cs	51	protected		Inspected all inherited documentation markers on Migration class and Up/Down overrides; retained EF-generated migration scaffolding unchanged.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Migrations/BrandingDbContextModelSnapshot.cs	1	protected		EF-generated marker or inheritdoc; file unchanged.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Modules/BrandingModule.cs	12	rewrite		Read module declarations and integration handlers; preserve explicit assembly discovery and shared schema.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Modules/BrandingModule.cs	20	rewrite		Read module declarations and integration handlers; preserve explicit assembly discovery and shared schema.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Persistence/BrandingDbContextFactory.cs	6	rewrite		Read factory: configurable local connection is real, not necessarily a placeholder.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Persistence/BrandingDbContextFactory.cs	16	remove		Read factory: configurable local connection is real, not necessarily a placeholder.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Repositories/ClientBrandingRepository.cs	19	rewrite		Read full repository and controller directory checks; corrected obsolete creatorUserId authorization and no-tenant-partition claims. Preserve transaction order, idempotent consumer requirement and typed detach contracts.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Repositories/ClientBrandingRepository.cs	72	rewrite		Read full repository and controller directory checks; corrected obsolete creatorUserId authorization and no-tenant-partition claims. Preserve transaction order, idempotent consumer requirement and typed detach contracts.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Repositories/ClientBrandingRepository.cs	73	rewrite		Read full repository and controller directory checks; corrected obsolete creatorUserId authorization and no-tenant-partition claims. Preserve transaction order, idempotent consumer requirement and typed detach contracts.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Repositories/ClientBrandingRepository.cs	74	rewrite		Read full repository and controller directory checks; corrected obsolete creatorUserId authorization and no-tenant-partition claims. Preserve transaction order, idempotent consumer requirement and typed detach contracts.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Repositories/ClientBrandingRepository.cs	75	rewrite		Read full repository and controller directory checks; corrected obsolete creatorUserId authorization and no-tenant-partition claims. Preserve transaction order, idempotent consumer requirement and typed detach contracts.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Repositories/ClientBrandingRepository.cs	76	rewrite		Read full repository and controller directory checks; corrected obsolete creatorUserId authorization and no-tenant-partition claims. Preserve transaction order, idempotent consumer requirement and typed detach contracts.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Repositories/ClientBrandingRepository.cs	77	rewrite		Read full repository and controller directory checks; corrected obsolete creatorUserId authorization and no-tenant-partition claims. Preserve transaction order, idempotent consumer requirement and typed detach contracts.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Repositories/ClientBrandingRepository.cs	78	rewrite		Read full repository and controller directory checks; corrected obsolete creatorUserId authorization and no-tenant-partition claims. Preserve transaction order, idempotent consumer requirement and typed detach contracts.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Repositories/ClientBrandingRepository.cs	105	rewrite		Read full repository and controller directory checks; corrected obsolete creatorUserId authorization and no-tenant-partition claims. Preserve transaction order, idempotent consumer requirement and typed detach contracts.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Repositories/ClientBrandingRepository.cs	106	rewrite		Read full repository and controller directory checks; corrected obsolete creatorUserId authorization and no-tenant-partition claims. Preserve transaction order, idempotent consumer requirement and typed detach contracts.
api/src/Modules/Branding/Wallow.Branding.Infrastructure/Repositories/ClientBrandingRepository.cs	107	rewrite		Read full repository and controller directory checks; corrected obsolete creatorUserId authorization and no-tenant-partition claims. Preserve transaction order, idempotent consumer requirement and typed detach contracts.
